150.0,150.0,150.0,150.0,150.0,2.0,0.0
150.0,150.0,150.0,150.0,150.0,0.0,0.0
150.0,150.0,150.0,150.0,150.0,-4.0,0.0
150.0,150.0,150.0,150.0,150.0,-2.0,0.0
150.0,150.0,150.0,150.0,150.0,3.0,0.0
150.0,150.0,150.0,150.0,110.41965008672007,3.0,0.0
150.0,150.0,150.0,150.0,150.0,0.0,0.0
150.0,150.0,150.0,150.0,150.0,-2.0,0.0
150.0,150.0,150.0,150.0,150.0,-1.0,0.0
150.0,150.0,150.0,150.0,148.8464273628894,2.0,0.0
150.0,150.0,150.0,150.0,150.0,2.0,0.0
150.0,150.0,142.62320217570883,150.0,150.0,0.0,0.0
150.0,124.33298420665035,103.54579113302388,121.9147610780366,150.0,0.0,0.0
150.0,75.99096596373747,63.40551786861879,74.52525493897335,148.74468412906788,1.0,1.0
150.0,150.0,150.0,150.0,150.0,2.0,0.0
150.0,150.0,150.0,150.0,150.0,4.0,0.0
76.7559776505183,126.91727090969813,150.0,150.0,150.0,0.0,0.0
76.69026125396302,104.31695473441991,143.29456506102412,150.0,150.0,-2.0,0.0
83.22407822714011,101.62280963476108,150.0,150.0,150.0,-3.0,0.0
103.54502160432124,150.0,150.0,150.0,150.0,0.0,0.0
114.59145478334393,150.0,150.0,103.80765659474626,150.0,-2.0,0.0
150.0,150.0,92.15888496019659,100.14675952587632,150.0,-2.0,0.0
150.0,58.119200458352275,32.21310445906381,150.0,150.0,3.0,1.0
150.0,150.0,150.0,130.3941378188515,138.2742785680918,-1.0,0.0
150.0,150.0,127.04782690646445,115.80657376946678,150.0,-3.0,0.0
138.78551792236127,91.77328414483462,90.01492568573083,128.45076833843473,150.0,-3.0,0.0
63.769466356423855,65.33243138875234,99.35917182435658,150.0,150.0,0.0,1.0
40.558594518901394,41.48230870575286,62.654845926642224,150.0,150.0,0.0,1.0
150.0,134.53081942021822,114.16634258036655,150.0,150.0,1.0,0.0
150.0,150.0,104.31972074846769,150.0,150.0,0.0,0.0
150.0,110.13453468466946,73.31884134099094,150.0,150.0,0.0,1.0
150.0,53.9567121653219,36.19141380346835,35.6356284306337,150.0,0.0,1.0
150.0,133.38978173792702,112.16578316666335,133.38978173792702,150.0,-2.0,0.0
115.48004889411065,100.39208988096982,123.49845564809497,150.0,150.0,1.0,0.0
99.45908873549918,74.17104334796439,79.1096863977513,128.94792968582152,150.0,-2.0,0.0
47.471626721812335,46.29122932697824,65.1311681119312,150.0,150.0,-3.0,1.0
150.0,144.91651052718666,121.8329855205443,150.0,150.0,2.0,0.0
150.0,150.0,135.33225898669264,109.99345267776255,126.59357104024366,0.0,0.0
150.0,150.0,104.24596504231936,84.80596312035365,97.51948440793923,0.0,0.0
150.0,150.0,67.08708729023118,54.6976214032706,62.797198224700175,0.0,1.0
150.0,131.2526549341827,110.38436457393081,131.27875090087,150.0,1.0,0.0
150.0,150.0,101.34986493957823,99.79717498718658,143.29355139661806,2.0,0.0
150.0,150.0,100.66850600368376,73.75819932785002,77.60271334431727,2.0,0.0
150.0,150.0,147.60350198406744,66.67022878455833,54.53718822149062,2.0,0.0
150.0,150.0,150.0,95.83673834726977,55.21723880276738,3.0,0.0
104.01187546000283,150.0,150.0,150.0,130.87640402485502,2.0,0.0
91.53136110940405,150.0,150.0,150.0,150.0,3.0,0.0
129.2215984035339,57.56040700575708,150.0,150.0,150.0,3.0,1.0
150.0,33.833716905507615,30.208257415022747,116.91184463367443,150.0,1.0,1.0
150.0,150.0,150.0,144.22664449590823,150.0,-2.0,0.0
150.0,150.0,128.08142571249266,138.0907451726586,150.0,-3.0,0.0
121.66978195010562,100.00587870343786,116.23906537062278,150.0,150.0,-5.0,0.0
103.21875608815276,150.0,150.0,117.52066913490775,77.94724362721938,0.0,0.0
106.6174050238272,150.0,150.0,113.04598942848773,74.70806052010401,0.0,0.0
110.75454025256988,150.0,150.0,107.2552965105632,70.90958149433746,-3.0,0.0
150.0,150.0,79.74056868758373,54.4621896648439,54.41775764757789,-3.0,1.0
150.0,133.89116304582757,112.58628040494784,133.89116304582754,150.0,2.0,0.0
150.0,150.0,124.36138549584618,100.91178386347245,115.88701448286531,2.0,0.0
150.0,150.0,150.0,95.25279720059716,83.21193604352666,0.0,0.0
150.0,150.0,142.06645726396562,75.96255319407851,66.46256862584902,0.0,0.0
150.0,150.0,102.9707939174469,55.230083912811665,48.38728641901251,0.0,1.0
150.0,139.3680696883869,120.32029605872249,150.0,150.0,-1.0,0.0
150.0,106.8343909333009,150.0,150.0,150.0,-2.0,0.0
85.10220796790364,150.0,150.0,150.0,150.0,-2.0,0.0
150.0,150.0,150.0,150.0,145.2067110287232,-2.0,0.0
150.0,150.0,150.0,136.17232353409617,115.4963643390777,-3.0,0.0
150.0,133.49278107957585,103.04096583093305,99.75966976801004,96.96022564300537,-4.0,0.0
80.38308843098385,74.07798746013138,66.58219088634296,76.05169354568137,142.03651264519908,-1.0,1.0
51.45803379580543,34.52810093204063,31.92588975007293,41.61952890528346,114.93464773104225,1.0,1.0
150.0,150.0,150.0,150.0,150.0,4.0,0.0
68.40872078510354,150.0,150.0,150.0,150.0,4.0,0.0
45.46093340452284,47.33064923518773,73.72458803838963,150.0,150.0,4.0,1.0
150.0,150.0,150.0,150.0,150.0,0.0,0.0
150.0,150.0,150.0,150.0,150.0,-1.0,0.0
118.26656257047173,150.0,150.0,150.0,150.0,0.0,0.0
121.69060094005903,150.0,150.0,150.0,150.0,-1.0,0.0
150.0,150.0,150.0,150.0,150.0,-3.0,0.0
150.0,150.0,150.0,150.0,150.0,0.0,0.0
150.0,150.0,150.0,150.0,150.0,3.0,0.0
150.0,150.0,150.0,150.0,150.0,1.0,0.0
150.0,150.0,150.0,150.0,150.0,0.0,0.0
150.0,150.0,150.0,150.0,150.0,-3.0,0.0
150.0,150.0,150.0,150.0,150.0,0.0,0.0
150.0,150.0,150.0,150.0,150.0,5.0,0.0
150.0,150.0,150.0,150.0,150.0,3.0,0.0
150.0,150.0,150.0,150.0,150.0,1.0,0.0
150.0,150.0,150.0,150.0,150.0,1.0,0.0
150.0,150.0,150.0,150.0,150.0,1.0,0.0
150.0,150.0,150.0,150.0,150.0,1.0,0.0
150.0,146.48057746799435,150.0,150.0,150.0,1.0,0.0
150.0,111.33763418014163,150.0,150.0,150.0,0.0,0.0
150.0,92.20072014615099,150.0,150.0,150.0,0.0,0.0
60.00841433943279,75.51937381044966,150.0,150.0,150.0,0.0,0.0
46.79761255855316,58.790561264924925,141.4509072317482,150.0,150.0,0.0,1.0
150.0,150.0,150.0,150.0,150.0,0.0,0.0
150.0,150.0,150.0,150.0,150.0,-4.0,0.0
150.0,150.0,150.0,150.0,150.0,-2.0,0.0
150.0,150.0,150.0,150.0,150.0,3.0,0.0
150.0,150.0,150.0,150.0,150.0,2.0,0.0
150.0,150.0,150.0,150.0,150.0,0.0,0.0
150.0,150.0,150.0,150.0,150.0,-3.0,0.0
145.51679893190885,150.0,150.0,150.0,150.0,-1.0,0.0
124.31767352265491,147.51561191677888,150.0,150.0,150.0,2.0,0.0
110.35022619091993,102.80524498859955,137.05861655346075,150.0,150.0,0.0,0.0
78.92925388388032,73.63523510299721,98.1146674511088,150.0,150.0,1.0,1.0
48.94505552005279,40.55406801051021,47.10170746232997,91.4302789029109,150.0,0.0,1.0
150.0,150.0,150.0,150.0,150.0,1.0,0.0
150.0,150.0,150.0,150.0,150.0,0.0,0.0
150.0,150.0,150.0,150.0,150.0,-4.0,0.0
150.0,150.0,150.0,150.0,150.0,-2.0,0.0
150.0,150.0,150.0,150.0,150.0,2.0,0.0
150.0,150.0,150.0,150.0,150.0,0.0,0.0
150.0,150.0,150.0,150.0,150.0,0.0,0.0
150.0,150.0,150.0,150.0,150.0,2.0,0.0
150.0,150.0,150.0,112.63265365380992,150.0,0.0,0.0
150.0,150.0,150.0,103.18043931924457,92.3801427473471,-1.0,0.0
150.0,150.0,150.0,72.94588224508476,59.07447048137571,-3.0,1.0
150.0,93.24364396950658,43.34121534247812,35.864764285457724,41.5275790618434,1.0,1.0
150.0,150.0,150.0,150.0,150.0,3.0,0.0
150.0,150.0,150.0,150.0,150.0,0.0,0.0
150.0,150.0,150.0,150.0,150.0,0.0,0.0
150.0,150.0,150.0,150.0,150.0,0.0,0.0
150.0,150.0,150.0,150.0,150.0,0.0,0.0
150.0,150.0,150.0,150.0,150.0,-2.0,0.0
150.0,150.0,150.0,150.0,150.0,-1.0,0.0
150.0,150.0,150.0,150.0,150.0,0.0,0.0
150.0,150.0,150.0,150.0,150.0,-1.0,0.0
150.0,150.0,150.0,150.0,150.0,0.0,0.0
150.0,150.0,150.0,150.0,150.0,0.0,0.0
150.0,150.0,150.0,150.0,150.0,-1.0,0.0
150.0,130.64648633502216,113.27377189821856,139.04243071560265,150.0,3.0,0.0
150.0,150.0,91.72305682643788,78.24939463986624,94.21050496821205,3.0,0.0
150.0,150.0,147.4329738438724,69.12623467719037,57.31229073629537,0.0,0.0
150.0,150.0,109.387076092205,51.659980409377084,42.97474784902528,0.0,1.0
150.0,150.0,150.0,150.0,150.0,0.0,0.0
150.0,150.0,150.0,150.0,150.0,0.0,0.0
150.0,150.0,150.0,150.0,150.0,0.0,0.0
150.0,150.0,150.0,150.0,105.02286567560682,0.0,0.0
150.0,150.0,150.0,150.0,104.57339226349093,0.0,0.0
150.0,150.0,150.0,150.0,104.5698705010712,0.0,0.0
150.0,150.0,150.0,150.0,104.56632097686028,0.0,0.0
150.0,150.0,150.0,150.0,104.5627610940504,0.0,0.0
150.0,150.0,150.0,150.0,104.55919734619576,-2.0,0.0
150.0,150.0,150.0,104.94539266237202,87.05418594197407,1.0,0.0
150.0,150.0,150.0,108.76898220617444,78.16712112669539,3.0,0.0
150.0,150.0,150.0,150.0,119.80240810879211,1.0,0.0
150.0,150.0,150.0,150.0,150.0,0.0,0.0
150.0,150.0,150.0,150.0,150.0,0.0,0.0
150.0,150.0,150.0,150.0,150.0,0.0,0.0
150.0,150.0,150.0,150.0,150.0,-3.0,0.0
150.0,150.0,150.0,150.0,150.0,-1.0,0.0
150.0,150.0,150.0,150.0,150.0,1.0,0.0
150.0,150.0,150.0,150.0,150.0,-2.0,0.0
150.0,150.0,150.0,150.0,150.0,0.0,0.0
150.0,130.22860930612606,138.05761504949558,150.0,150.0,1.0,0.0
150.0,96.67551981154656,91.24739569662007,123.59746603213463,150.0,-1.0,0.0
70.88083986888465,52.55997601404698,55.67083638230698,89.45213805798481,150.0,3.0,1.0
150.0,150.0,150.0,150.0,150.0,0.0,0.0
150.0,150.0,150.0,150.0,150.0,-1.0,0.0
150.0,150.0,150.0,150.0,150.0,0.0,0.0
150.0,150.0,150.0,150.0,150.0,-3.0,0.0
150.0,150.0,150.0,150.0,150.0,0.0,0.0
150.0,150.0,150.0,150.0,150.0,3.0,0.0
150.0,150.0,150.0,150.0,148.3424350672006,0.0,0.0
150.0,150.0,150.0,150.0,139.40583010746118,-1.0,0.0
150.0,150.0,150.0,150.0,123.62748138582833,0.0,0.0
150.0,150.0,150.0,150.0,106.77892207320748,0.0,0.0
150.0,150.0,150.0,150.0,94.67213033275209,-2.0,0.0
150.0,150.0,150.0,150.0,79.45735283653104,0.0,0.0
150.0,150.0,150.0,150.0,146.10699452701772,0.0,0.0
150.0,150.0,150.0,150.0,150.0,-2.0,0.0
150.0,150.0,150.0,150.0,145.32433334594876,1.0,0.0
150.0,150.0,150.0,150.0,150.0,0.0,0.0
150.0,150.0,150.0,150.0,150.0,0.0,0.0
150.0,150.0,150.0,150.0,150.0,2.0,0.0
150.0,150.0,127.89463506106974,138.08093045690057,150.0,1.0,0.0
